image_id,height,width,xmin,ymin,w,h
150,4000,1824,955.0,1790.0,83.0,83.0
150,4000,1824,1309.0,1455.0,18.0,67.0
151,1824,4000,3544.0,1.0,242.0,168.0
151,1824,4000,3389.0,230.00000000000003,56.000000000000455,49.99999999999997
151,1824,4000,3114.0,748.0,136.0,78.0
151,1824,4000,1666.0,722.0,407.0,393.0
151,1824,4000,1805.9999999999998,644.0,61.000000000000455,27.0
151,1824,4000,1455.0,718.0,143.0,170.0
151,1824,4000,939.0,947.0,416.0,485.0
151,1824,4000,1967.0000000000002,1167.0,75.99999999999977,50.0
151,1824,4000,2102.0,1213.0,51.0,56.0
151,1824,4000,3628.0,1610.0,367.0,153.0
152,1824,4000,1456.0,1023.0,306.0,192.0
153,1824,4000,1485.0,773.3333,157.0,101.0
154,1824,4000,690.0,716.0,272.0,304.0
155,4000,1824,1075.0,2537.0,157.0,93.0
155,4000,1824,331.0,824.0,17.0,25.0
156,1824,4000,1323.9048,959.1428,296.0,316.0000000000001
157,1824,4000,1978.0,615.0,137.0,168.0
158,4000,1824,846.0,2573.3333,581.0,509.0
158,4000,1824,73.0,2633.0,64.0,75.0
159,4000,1824,1201.5,1805.9999999999998,338.0,313.0000000000002
160,4000,1824,1328.0,2235.0,207.0,267.0
160,4000,1824,1022.0,3354.0,56.0,145.0
161,4000,1824,1309.0,1516.0,135.0,138.0
162,1824,4000,1947.0,1256.0,315.0,142.0
163,1824,4000,1367.0,236.0,215.0,249.0
163,1824,4000,1366.0,547.0,118.0,58.0
163,1824,4000,2286.0,363.0,231.0,229.0
164,1824,4000,1373.0,834.0,403.0,178.0
164,1824,4000,1772.0,646.0,274.0,388.0
165,1824,4000,1152.0,801.0,119.0,85.0
166,4000,1824,782.0,1680.0,498.0,125.99999999999977
167,1824,4000,2109.0,701.0,490.0,319.0
168,1824,4000,2350.0,416.0,174.0,140.0
169,4000,1824,700.0,1524.0,252.9999999999999,222.0
170,1824,4000,675.0,867.0,146.0,125.0
171,1824,4000,990.8,628.80005,110.0,81.0
171,1824,4000,1514.8,366.4,240.0,268.0
172,4000,1824,418.00000000000006,1362.0,307.99999999999994,50.0
172,4000,1824,1646.0,1306.0,35.99999999999977,25.0
173,1824,4000,1643.0,338.0,119.0,73.0
173,1824,4000,1170.0,1015.0,146.0,81.0
174,1824,4000,2312.5,1038.0,250.0,110.0
175,4000,1824,1281.0,1393.0,188.0,255.0
176,4000,1824,913.0,1658.0,48.0,62.0
176,4000,1824,941.0,1678.0,41.0,43.0
176,4000,1824,1.0,3464.0,71.0,31.0
177,4000,1824,1373.0,2844.0,130.0,93.0
177,4000,1824,671.0,3937.0,48.0,58.0
177,4000,1824,476.0,1694.0,21.0,48.0
177,4000,1824,670.0,1780.0,22.0,11.0
178,4000,1824,364.0,586.0,48.0,61.0
178,4000,1824,1092.0,2473.0,234.0,144.0
179,4000,1824,956.0,2361.0,187.0,136.0
180,1824,4000,795.0,340.0,205.0,180.0
180,1824,4000,2500.0,484.0,133.0,150.0
181,4000,1824,1054.0,1648.0,177.0,75.0
182,1824,4000,1807.0,673.0,341.0,163.0
182,1824,4000,2181.0,665.0,67.0,33.0
182,1824,4000,2220.0,162.0,44.0,27.0
182,1824,4000,1202.0,409.0,45.0,17.0
183,1824,4000,1890.0,734.0,156.0,249.0
184,4000,1824,1011.0,1993.0,199.0,124.0
184,4000,1824,271.0,2063.0,42.0,19.0
184,4000,1824,452.0,2133.0,36.0,26.0
184,4000,1824,1641.0,2713.0,53.0,29.0
184,4000,1824,341.0,2070.0,34.0,18.0
185,4000,1824,501.0,1263.0,1278.0,616.0
185,4000,1824,632.0,1597.0,394.0,317.0
185,4000,1824,1058.0,1923.0,40.0,43.0
185,4000,1824,1318.0,1316.0,213.0,143.0
185,4000,1824,1330.0,3145.0,47.0,68.0
186,4000,1824,466.0,1572.0,96.0,80.0
186,4000,1824,207.0,1834.0,108.0,109.0
186,4000,1824,519.0,1326.0,280.0,160.0
186,4000,1824,789.0,1525.0,103.0,113.0
186,4000,1824,1586.0,1683.0,60.0,53.0
186,4000,1824,1530.0,2033.0,45.0,70.0
186,4000,1824,1658.0,2116.0,114.0,107.0
186,4000,1824,1789.0,2044.0,32.0,66.0
186,4000,1824,1038.0,1407.0,754.0,436.0
187,4000,1824,899.0476,1940.9048000000003,180.0000000000001,178.99999999999955
187,4000,1824,814.9999999999999,1698.1904,375.0000000000001,266.0
187,4000,1824,1246.0952,2174.1904,197.95240000000013,310.80960000000005
187,4000,1824,1357.8096,2268.0476,55.0,33.0
187,4000,1824,957.0952,990.1428,58.0,40.000000000000114
187,4000,1824,574.9048,854.6667,25.0,28.0
187,4000,1824,466.90475000000004,1563.619,37.99999999999994,46.0
188,4000,1824,342.0,836.0,338.0,159.0
188,4000,1824,1113.0,1046.0,25.0,11.0
188,4000,1824,1017.0,1360.0,30.0,11.0
189,4000,1824,1119.0,1640.0,220.0,244.0
189,4000,1824,989.0,1556.0,433.0,387.0
190,4000,1824,1202.0,1988.0,147.0,167.0
190,4000,1824,1205.0,1702.0,137.0,118.0
190,4000,1824,1036.0,1615.0,56.0,41.0
190,4000,1824,810.0,1751.0,134.0,95.0
190,4000,1824,1771.0,3164.0,52.0,111.0
191,4000,1824,1143.0,1904.0,174.0,112.0
191,4000,1824,1483.0,1994.0000000000002,98.0,55.99999999999977
191,4000,1824,936.0,2456.0,75.99999999999989,51.0
191,4000,1824,1739.9999999999998,3332.0,82.00000000000023,186.0
191,4000,1824,1720.0,3479.0,93.0,36.0
192,1824,4000,2214.0,1255.0,429.0,244.0
192,1824,4000,978.5,1392.0,138.0,121.0
192,1824,4000,3098.0,1683.0,62.0,84.0
192,1824,4000,2480.0,1757.0,104.0,61.0
193,4000,1824,1029.5,2043.0,182.0,93.0
193,4000,1824,616.0,2315.0,94.0,55.0
194,1824,4000,0.0,1390.0,142.0,107.0
194,1824,4000,983.0,1369.0,272.0,117.0
194,1824,4000,1152.0,1712.0,198.0,111.0
194,1824,4000,623.0,1399.0,40.0,119.0
194,1824,4000,2236.0,1662.0,111.0,94.0
194,1824,4000,2588.0,1543.0,143.0,279.0
194,1824,4000,2868.0,395.0,73.0,72.0
194,1824,4000,1626.0,1079.0,78.0,102.0
194,1824,4000,2687.0,1411.0,110.0,51.0
194,1824,4000,61.0,1221.0,180.0,59.0
194,1824,4000,3045.0,1329.0,38.0,35.0
194,1824,4000,3280.0,1147.0,95.0,83.0
194,1824,4000,2128.0,1295.0,168.0,98.0
194,1824,4000,2733.0,1456.0,76.0,71.0
195,4000,1824,441.0,2099.0,119.0,106.0
195,4000,1824,672.0,2428.0,34.0,28.0
195,4000,1824,1500.0,3783.0,251.0,216.0
195,4000,1824,795.0,2222.0,75.99999999999989,145.0
195,4000,1824,1436.0,3667.0,98.0,157.0
195,4000,1824,963.0,3256.0,146.0,63.0
196,4000,1824,1277.0,671.0,60.0,52.0
196,4000,1824,817.0,2491.0,178.0,58.0
197,4000,3000,1084.0,1600.0,233.0,190.00000000000023
197,4000,3000,1355.0,1663.0,65.0,26.999999999999773
197,4000,3000,1925.0,3925.0,65.00000000000023,65.0
197,4000,3000,2231.0,2438.0,58.0,35.0
197,4000,3000,377.0,1258.0,174.0,109.0
197,4000,3000,859.0,1604.0,83.0,66.0
198,4000,1824,800.0,2520.0,396.0,151.0
198,4000,1824,1176.0,2532.0,20.0,61.0
199,4000,1824,564.0952,1500.238,1013.0,1335.9999999999998
199,4000,1824,527.0,1478.619,959.0,1332.0001
199,4000,1824,1398.1428,2330.9048,100.0,119.0
200,4000,1824,784.0,2015.0000000000002,482.0,384.9999999999998
201,1824,4000,1323.0,725.0,1751.0,882.0
201,1824,4000,1329.0,633.0,1737.0,300.0
201,1824,4000,2806.0,1386.0,136.0,124.0
202,4000,1824,784.0,1785.0000000000002,419.0,395.9999999999998
202,4000,1824,0.0,0.0,1820.0,1242.0
202,4000,1824,1382.0,1035.0,189.0,204.0
203,4000,1824,572.0,1625.0,882.0,1145.0
204,4000,1824,131.0,1160.0,720.0,799.0
204,4000,1824,194.0,1674.0,1532.0,1541.0
204,4000,1824,687.0,226.0,1135.0,1619.0
204,4000,1824,1681.0,1803.0,105.0,117.0
204,4000,1824,1689.0,1838.0,133.0,184.0
205,4000,1824,1.0,213.0,1142.0,3582.0
205,4000,1824,1126.0,1363.0,696.0,1177.0
206,4000,1824,2.0,1207.0,1641.0,1653.0
206,4000,1824,2.0,1896.0,1177.0,837.0
207,4000,1824,119.0,1692.0,664.0,699.0
207,4000,1824,643.0,1801.0,639.0,885.0
207,4000,1824,1148.0,2082.0,605.0,663.0
207,4000,1824,1195.0,1337.0,260.0,228.0
208,4000,1824,1180.0,2191.0,504.9999999999998,806.0
209,4000,1824,0.0,-1.0,1352.0,2364.0
209,4000,1824,2.0,3336.9999999999995,1419.0,662.0000000000005
209,4000,1824,0.0,0.0,1811.5068493150686,3793.75
210,4000,1824,779.0,651.0,792.0,695.0
210,4000,1824,745.0,2445.0,876.0,813.0
211,4000,1824,256.0,921.0,625.0,836.0
211,4000,1824,411.0,1155.0,307.0,71.0
211,4000,1824,876.0,1039.0,929.0,584.0
211,4000,1824,1015.0,1043.0,721.0,221.0
211,4000,1824,199.0,1477.0,846.0,727.0
212,4000,1824,318.0,1308.0476,1175.0,1127.9999999999998
212,4000,1824,193.95238,3250.6191,1624.14282,748.4285
212,4000,1824,695.0,3687.762,1082.0952,311.2855999999997
213,4000,1824,0.0,1339.0,1754.0,1895.0
213,4000,1824,1229.0,3178.0,594.0,821.0
214,4000,1824,1.0,3149.0,302.0,850.0
214,4000,1824,345.0,1.0,1474.0,3245.0
215,4000,1824,265.3333,1755.619,1374.0001,1121.8097
215,4000,1824,257.3333,2350.238,597.0,568.0
216,4000,1824,843.0,1867.0,382.0,578.0
216,4000,1824,491.0,1293.0,1132.0,1170.0
216,4000,1824,1157.0,1465.0,21.0,46.0
216,4000,1824,1653.0,2087.0,95.0,21.0
216,4000,1824,352.0,1242.0,51.0,27.0
217,1824,4000,578.0,221.0,1131.0,787.0
217,1824,4000,2257.0,386.0,813.0,1437.0
218,4000,1824,502.0,489.0,989.0,2326.0
219,1824,4000,680.0,979.0,556.0,785.0
219,1824,4000,1246.0,604.0,277.0,284.0
219,1824,4000,1676.0,787.0,339.0,272.0
219,1824,4000,1969.0,618.0,163.0,283.0
219,1824,4000,1759.0,538.0,317.0,112.0
219,1824,4000,2079.0,536.0,337.0,113.0
219,1824,4000,1730.0,312.0,175.0,264.0
220,4000,6000,2689.0,1780.58,462.0,280.0487000000003
220,4000,6000,2687.0,1925.1539,65.0,100.08960000000002
220,4000,6000,1467.0,1934.1725,406.0,88.55210000000011
220,4000,6000,2079.0,1934.1725,278.0,174.0854999999999
221,4000,6000,2356.0,1587.9011,1247.0,1232.9069
222,4000,6000,1859.0,1248.8448,2577.0,1217.6991999999998
223,4000,6000,1914.0,9.014085,3086.0,3148.920215
224,4000,6000,2258.5713,1709.619,512.0,337.0
225,4000,6000,3103.0,1832.7228,347.0,248.7766999999999
226,4000,6000,1813.0,942.41064,2833.0,1638.66916
227,4000,6000,2459.0,1427.9662,997.0,1056.5882
227,4000,6000,3171.0,2211.854,286.0,273.7068000000004
227,4000,6000,2656.0,1340.2162,969.0,478.4939999999999
228,4128,2322,1071.3332999999998,1921.1818,301.2406,277.81819999999993
229,4128,2322,687.0,2055.0,972.0,572.0
229,4128,2322,1209.0,2285.0,286.0,295.0
229,4128,2322,820.0,2515.0,824.0,623.0
229,4128,2322,205.0,3081.0,787.0,878.0
229,4128,2322,489.0,2918.0,475.0,322.0
229,4128,2322,270.0,2923.0,1192.0,1177.0
229,4128,2322,1615.0,2162.0,529.0,414.0
229,4128,2322,1945.0,2164.0,132.0,270.0
229,4128,2322,1998.0,2427.0,320.0,401.0
229,4128,2322,1254.0,2996.0,314.0,385.0
229,4128,2322,1642.0,2530.0,538.0,641.0
230,4128,2322,873.0,2072.0,554.0,318.0
230,4128,2322,1047.0,2269.0,363.0,350.0
231,4128,2322,1080.0,2426.0,588.0,240.0
232,4128,2322,843.0,2084.0,690.0,543.0
233,4128,2322,1058.0,1104.0,477.0,705.0
234,4128,2322,699.0,1964.0,598.0,499.0
235,3264,2448,58.0,371.0,2304.0,2511.0
236,2448,3264,847.0,636.0,1674.0,1386.0
237,3264,2448,61.0,503.0,2214.0,2390.0
238,3463,4618,2311.0,1872.0,539.0,272.0
239,4618,3463,1616.2626,2326.0,439.7037,259.0
240,4618,3463,3050.81195,322.0,410.16854429999995,203.0
240,4618,3463,1862.6219999999998,2358.0,638.9418,531.0
240,4618,3463,1135.0,494.0,287.0,167.0
241,4618,3463,2435.0493,3366.0,833.4463000000001,386.0
241,4618,3463,636.5886,1805.0,569.3056999999999,405.0
241,4618,3463,23.67360000000008,1478.0,457.77369999999974,137.0
241,4618,3463,2185.5227,2563.0,366.7111,456.0
242,4618,3463,1374.9506999999999,2107.0,330.6412,409.0
243,4618,3463,1695.7523,2584.8,398.1426999999999,491.0
244,4160,3120,1490.0,2290.0,357.0,361.0
245,4160,3120,738.0,1566.0,1379.0,615.0
245,4160,3120,906.0,2117.0,328.0,264.0
245,4160,3120,1321.0,1854.0,397.0,259.0
246,4160,3120,1302.0,1804.0,363.0,412.0
247,4608,3456,283.0,3130.0,495.0,490.0
247,4608,3456,1736.0,1128.0,237.0,346.0
248,4032,3024,1132.95,1990.8,510.29999999999995,743.3999999999999
249,4032,3024,715.0,1961.0,1096.0,665.0
249,4032,3024,1700.0,2131.0,109.0,157.0
250,4032,3024,1214.0,1935.0,556.0,563.0
251,4032,3024,267.0,391.0,862.0,1141.0
252,3024,4032,1246.0,936.0,640.0,709.0
253,4032,3024,915.0,1859.0,328.0,703.0
253,4032,3024,1204.0,1795.0,867.0,763.0
254,3024,4032,891.0,698.0,1445.0,1315.0
254,3024,4032,891.0,1040.0,828.0,974.0
255,4032,3024,1638.0,267.0,684.0,355.0
255,4032,3024,536.0,1870.0,1493.0,1479.0
256,4032,3024,926.0,2200.0,986.0,627.0
257,4032,3024,918.0,1889.0,1204.0,847.0
258,4032,3024,1180.5454,2049.0625,767.5454,786.7273
259,4032,3024,1026.1904,2132.0476,934.4763,841.0
260,4032,3024,956.0,2559.0,714.0,820.0
260,4032,3024,811.0,1482.0,341.0,302.0
260,4032,3024,2096.0,1643.0,147.0,246.0
261,4032,3024,972.0,2321.0,1217.0,1277.0
261,4032,3024,1752.0,1037.0,111.0,69.0
262,4032,3024,907.0,1632.0,1126.0,1149.0
262,4032,3024,2621.0,635.0,398.0,358.0
263,4032,3024,969.0,1910.0,696.0,649.0
264,4032,3024,1344.0,2835.0,767.0,515.0
264,4032,3024,913.0,2992.0,184.0,184.0
264,4032,3024,1549.0,1352.0,118.0,192.0
264,4032,3024,933.0,1099.0,123.0,89.0
264,4032,3024,1272.0,169.0,148.0,60.0
265,4032,3024,797.0,729.0,1247.0,2215.0
266,4032,3024,1307.0,2183.0,288.0,439.0
267,4032,3024,1008.0,1806.0,985.0,584.0
268,4032,3024,1162.0,1990.0,504.0,807.0
268,4032,3024,1392.0,1909.0,86.0,108.0
269,4032,3024,571.9524,1215.9524,1687.2855999999997,1538.0000000000002
270,4032,3024,532.0,1120.0,934.0,455.0
270,4032,3024,1419.0,2199.0,853.0,646.0
271,4032,3024,967.0,1882.0,1149.0,353.0
271,4032,3024,2068.0,1985.0,50.0,100.0
272,4032,3024,1627.0,1073.0,693.0,1018.0
272,4032,3024,1302.0,1558.0,62.0,80.0
272,4032,3024,2667.0,272.0,299.0,196.0
272,4032,3024,1645.0,2811.0,437.0,561.0
272,4032,3024,315.0,1583.0,667.0,345.0
272,4032,3024,216.0,1789.0,120.0,89.0
272,4032,3024,596.0,1836.0,86.0,86.0
273,4032,3024,850.5,1446.0,1095.5,1351.1999999999998
274,4032,3024,1068.0,1140.0,1343.0,1223.0
274,4032,3024,1274.0,52.0,103.0,50.0
275,3024,4032,917.0,1344.0,498.0,456.0
275,3024,4032,1645.0,1127.0,1643.0,1243.0
275,3024,4032,3162.0,1038.0,336.0,332.0
275,3024,4032,2034.0,1252.0,1009.0,374.0
275,3024,4032,2201.0,803.0,319.0,261.0
275,3024,4032,3007.0,51.0,122.0,158.0
275,3024,4032,3268.0,208.0,73.0,84.0
275,3024,4032,1565.0,1561.0,201.0,179.0
275,3024,4032,965.0,1737.0,255.0,142.0
276,4032,3024,727.0,1418.0,808.0,494.0
276,4032,3024,1401.0,1686.0,582.0,503.0
276,4032,3024,1403.0,2087.0,89.0,102.0
276,4032,3024,2003.0,3400.0,341.0,538.0
276,4032,3024,2356.0,2107.0,62.0,51.0
277,4032,3024,472.0,1688.0,1872.0,1085.0
277,4032,3024,1927.0,1461.0,334.0,258.0
278,4032,3024,1023.0,1173.0,764.0,1601.0
278,4032,3024,-1.0,366.0,198.0,307.0
279,4032,3024,742.0,1555.0,1358.0,1204.0
280,3024,4032,211.0,1857.0,683.0,355.0
280,3024,4032,1527.0,724.0,2410.0,1352.0
280,3024,4032,4.0,1551.0,2352.0,477.0
280,3024,4032,2820.0,2185.0,336.0,239.0
280,3024,4032,3867.0,1515.0,164.0,165.0
280,3024,4032,2560.0,575.0,487.0,286.0
280,3024,4032,2898.0,217.0,528.0,589.0
280,3024,4032,866.0,414.0,185.0,227.0
280,3024,4032,362.0,2243.0,108.0,94.0
281,4032,3024,475.0,1604.0,518.0,417.0
281,4032,3024,964.0,1719.0,1364.0,1229.0
282,4032,3024,507.0,1954.0,1461.0,645.0
283,4032,3024,1503.0,1974.0,561.0,540.0
283,4032,3024,899.0,1189.0,1103.0,792.0
283,4032,3024,1402.0,0.0,1167.0,246.0
284,4032,3024,388.90475,854.0,2335.90485,2001.0
285,4032,3024,565.0,1955.0,1901.0,1033.0
286,4032,3024,973.0,2258.0,518.0,511.0
287,4032,3024,1033.0,2507.0,753.0,724.0
288,4032,3024,562.0,1752.0,1491.0,738.0
289,4160,3120,1231.5,1759.0,272.0,247.0
289,4160,3120,2774.0,1212.0,59.0,90.0
289,4160,3120,2866.0,1337.0,127.0,44.0
290,3264,2448,757.0,1399.0,916.0,637.0
291,2448,3264,1249.5,923.1,1443.3000000000002,657.9
291,2448,3264,279.0,897.0,128.0,196.0
292,3264,2448,1211.0,1602.0,181.0,96.0
293,2448,3264,1528.0,954.0,349.0,386.0
293,2448,3264,436.0,1816.0,167.0,125.0
294,2448,3264,1959.0,1227.0,83.0,85.0
295,5312,2988,801.0,947.0,1234.0,2689.0
295,5312,2988,596.0,1646.0,1369.0,1004.0
296,5312,2988,1660.0,2342.0,368.0,971.0
296,5312,2988,1804.0,3246.0,168.0,66.0
296,5312,2988,2653.0,3505.0,69.0,157.0
296,5312,2988,2090.0,2760.0,314.0,97.0
296,5312,2988,2691.0,2662.0,157.0,210.0
296,5312,2988,2010.0,1749.0,148.0,248.0
296,5312,2988,2649.0,2622.0,110.0,70.0
296,5312,2988,2298.0,2454.0,93.0,55.0
297,5312,2988,1507.8572,2824.8096,357.0,381.0
297,5312,2988,1445.0,2870.8572,109.0,26.0
297,5312,2988,926.1904,3320.8572,106.0,51.0
297,5312,2988,1557.0952,3477.762,78.0,68.0
298,5312,2988,1433.9524,2368.8096,277.0,221.0
298,5312,2988,2175.9524,752.0,418.0,282.0
298,5312,2988,1441.381,2529.4287,27.0,84.0
298,5312,2988,2170.8572,3664.238,252.0,301.0
298,5312,2988,1109.5714,4542.095,253.0,75.0
298,5312,2988,2361.6666999999998,4681.048,82.0,37.0
298,5312,2988,2868.0,4114.0,76.0,49.0
298,5312,2988,2447.0,3061.0,60.0,68.0
298,5312,2988,1027.0,3621.0,74.0,36.0
298,5312,2988,2514.0,2689.0,68.0,45.0
298,5312,2988,2320.0,2503.0,38.0,65.0
298,5312,2988,60.0,3837.0,41.0,76.0
299,5312,2988,1204.0,1899.0,977.0,565.0
299,5312,2988,822.0,1073.0,63.0,94.0
300,5312,2988,1483.0,2475.0,384.0,434.0
300,5312,2988,1484.0,2835.0,74.0,73.0
301,5312,2988,1321.1904,2930.5715,280.0,209.0
301,5312,2988,1550.9524,3035.2856,50.0,102.0
301,5312,2988,2608.6666999999998,197.0,80.0,186.0
301,5312,2988,2662.0,721.0,57.0,40.0
301,5312,2988,2325.0,253.0,191.0,86.0
301,5312,2988,1769.0,1523.0,230.0,179.0
302,5312,2988,1137.0,2422.0,557.0,736.0
302,5312,2988,2305.0,3295.0,682.0,797.0
303,5312,2988,1000.0,1740.0,718.0,734.0
304,5312,2988,791.0,3003.0,1092.0,570.0
305,2340,4160,1218.75,572.0,2138.5,1417.0
305,2340,4160,1830.0,575.0,1523.0,1208.0
306,2340,4160,857.0,565.0,2291.0,1457.0
307,3264,1836,692.0,1196.0,425.0,470.0
308,5312,2988,1345.0,1919.0,1477.0,1656.0
308,5312,2988,492.0,1587.0,1429.0,1488.0
309,5312,2988,1007.0,1210.0,1383.0,2289.0
310,5312,2988,1691.0,400.0,1133.0,1628.0
310,5312,2988,649.0,4549.0,628.0,419.0
310,5312,2988,2083.0,548.0,70.0,177.0
311,5312,2988,68.0,810.0,2636.0,2311.0
311,5312,2988,2175.0,715.0,654.0,238.0
311,5312,2988,2715.0,2386.0,273.0,381.0
311,5312,2988,1734.0,497.0,163.0,230.0
311,5312,2988,2799.0,542.0,181.0,316.0
312,5312,2988,21.0,1012.0,2403.0,2236.0
313,5312,2988,682.0,1178.0,1278.0,2083.0
314,2988,5312,334.0,739.0,1741.0,1576.0
314,2988,5312,1817.0,739.0,260.0,268.0
315,5312,2988,971.0,1668.0,1128.0,1071.0
316,2340,4160,1261.0,1011.0,333.0,178.0
316,2340,4160,1804.0,1225.0,231.0,217.0
316,2340,4160,2133.0,646.0,260.0,132.0
317,2340,4160,1558.0,855.0,1126.0,808.0
318,5312,2988,1236.0,1377.0,263.0,234.0
318,5312,2988,876.0,2061.0,651.0,814.0
318,5312,2988,1785.0,3287.0,320.0,395.0
319,5312,2988,1146.0,2174.0,725.0,519.0
320,5312,2988,2811.0,317.0,175.0,422.0
320,5312,2988,1604.0,2787.0,328.0,331.0
320,5312,2988,1500.0,2929.0,267.0,282.0
320,5312,2988,1623.0,2351.0,461.0,92.0
320,5312,2988,1126.0,1984.0,486.0,341.0
320,5312,2988,1020.0,2237.0,592.0,542.0
320,5312,2988,1018.0,2237.0,90.0,104.0
320,5312,2988,1396.0,2178.0,546.0,472.0
321,5312,2988,1142.0,1985.0,122.0,40.0
321,5312,2988,1552.0,2516.0,419.0,395.0
321,5312,2988,1.0,1285.0,121.0,48.0
322,5312,2988,1408.0,2531.0,503.0,602.0
322,5312,2988,823.0,3378.0,219.0,225.0
323,5312,2988,1045.1904,1893.381,783.0,849.9999
324,5312,2988,1182.0,2193.0,594.0,940.0
324,5312,2988,1006.0,8.0,500.0,308.0
324,5312,2988,1985.0,3697.0,75.0,117.0
325,5312,2988,1208.0,3150.0,519.0,228.0
325,5312,2988,1483.0,2663.0,71.0,30.0
325,5312,2988,1670.0,2931.0,72.0,34.0
325,5312,2988,2451.0,2144.0,66.0,28.0
325,5312,2988,1894.0,2215.0,33.0,48.0
325,5312,2988,720.0,3381.0,93.0,27.0
325,5312,2988,1481.0,4290.0,63.0,61.0
325,5312,2988,2827.0,1926.0,35.0,38.0
325,5312,2988,2847.0,1058.0,34.0,21.0
325,5312,2988,2805.0,1253.0,47.0,20.0
325,5312,2988,2328.0,1276.0,40.0,20.0
325,5312,2988,2366.0,1328.0,34.0,22.0
325,5312,2988,1215.0,1629.0,52.0,14.0
325,5312,2988,1300.0,1546.0,51.0,25.0
325,5312,2988,1864.0,1523.0,51.0,28.0
325,5312,2988,1760.0,1456.0,32.0,40.0
325,5312,2988,1439.0,1509.0,17.0,33.0
325,5312,2988,729.0,1777.0,46.0,26.0
325,5312,2988,143.0,2359.0,42.0,41.0
325,5312,2988,342.0,2483.0,33.0,32.0
325,5312,2988,1084.0,3396.0,55.0,43.0
325,5312,2988,1474.0,3787.0,59.0,63.0
325,5312,2988,2158.0,1906.0,34.0,27.0
325,5312,2988,662.0,2820.0,40.0,41.0
325,5312,2988,118.0,2243.0,17.0,38.0
326,5312,2988,990.0,862.0,497.0,341.0
326,5312,2988,1182.0,2443.0,469.0,461.0
326,5312,2988,199.0,1959.0,215.0,204.0
326,5312,2988,2865.0,1648.0,63.0,25.0
326,5312,2988,2687.0,2094.0,59.0,87.0
326,5312,2988,2698.0,2372.0,71.0,75.0
326,5312,2988,2860.0,2865.0,125.0,40.0
326,5312,2988,2910.0,3129.0,73.0,73.0
326,5312,2988,2721.0,3037.0,82.0,65.0
326,5312,2988,2638.0,3709.0,165.0,87.0
326,5312,2988,2541.0,4956.0,41.0,54.0
326,5312,2988,1587.0,4683.0,116.0,121.0
326,5312,2988,1405.0,4091.0,12.0,51.0
326,5312,2988,1494.0,4503.0,29.0,47.0
326,5312,2988,927.0,4686.0,77.0,78.0
326,5312,2988,1007.0,4706.0,37.0,84.0
326,5312,2988,140.0,1180.0,68.0,93.0
326,5312,2988,103.0,1242.0,62.0,113.0
326,5312,2988,2166.0,2560.0,115.0,156.0
326,5312,2988,2251.0,3197.0,59.0,125.0
326,5312,2988,2359.0,3077.0,81.0,111.0
326,5312,2988,1828.0,3101.0,79.0,125.0
326,5312,2988,1868.0,3305.0,69.0,69.0
326,5312,2988,1122.0,2956.0,43.0,89.0
326,5312,2988,1183.0,2363.0,112.0,95.0
326,5312,2988,1571.0,850.0,116.0,56.0
326,5312,2988,330.0,2330.0,47.0,30.0
327,5312,2988,999.0,636.0,80.0,69.0
327,5312,2988,952.0,851.0,54.0,61.0
327,5312,2988,1158.0,1206.0,38.0,78.0
327,5312,2988,1166.0,1380.0,73.0,80.0
327,5312,2988,1497.0,1700.0,86.0,93.0
327,5312,2988,1365.0,1944.0,300.0,276.0
327,5312,2988,1592.0,1933.0,99.0,242.0
327,5312,2988,1402.0,2290.0,33.0,107.0
327,5312,2988,1749.0,3101.0,135.0,56.0
327,5312,2988,1516.0,3359.0,210.0,119.0
327,5312,2988,2547.0,3723.0,121.0,160.0
327,5312,2988,775.0,2284.0,66.0,88.0
327,5312,2988,688.0,2034.0,88.0,62.0
327,5312,2988,1309.0,2904.0,126.0,70.0
327,5312,2988,1402.0,2566.0,131.0,71.0
327,5312,2988,1534.0,3415.0,415.0,426.0
327,5312,2988,1971.0,3875.0,279.0,147.0
327,5312,2988,2756.0,4718.0,212.0,101.0
327,5312,2988,1808.0,3329.0,78.0,135.0
327,5312,2988,1980.0,5141.0,190.0,170.0
327,5312,2988,1996.0,4788.0,106.0,129.0
327,5312,2988,1569.0,3151.0,105.0,80.0
327,5312,2988,813.0,563.0,72.0,19.0
327,5312,2988,1834.0,5208.0,155.0,99.0
328,5312,2988,1359.0,3327.0,269.0,281.0
328,5312,2988,165.0,39.0,61.0,47.0
328,5312,2988,753.0,3186.0,67.0,66.0
329,5312,2988,1.0,3101.0,579.0,457.0
329,5312,2988,1074.0,2286.0,418.0,434.0
329,5312,2988,1942.0,2824.0,533.0,575.0
329,5312,2988,1980.0,2901.0,97.0,64.0
329,5312,2988,2579.0,4651.0,409.0,227.0
329,5312,2988,1911.0,411.0,68.0,101.0
329,5312,2988,440.0,1792.0,217.0,233.0
329,5312,2988,1367.0,1130.0,94.0,106.0
329,5312,2988,1093.0,1338.0,54.0,53.0
329,5312,2988,2834.0,2511.0,153.0,993.0
330,5312,2988,724.0,840.0,277.0,494.0
330,5312,2988,521.0,2818.0,729.0,304.0
330,5312,2988,1208.0,2847.0,40.0,115.0
330,5312,2988,2301.0,1771.0,144.0,165.0
330,5312,2988,1910.0,1933.0,481.0,243.0
330,5312,2988,1606.0,1945.0,170.0,208.0
330,5312,2988,2826.0,2733.0,161.0,151.0
